Date,Category,Amount
2026-09-03,Food,42.91219281275355
2026-09-04,Transport,167.8424949898751
2026-09-05,Food,26.080349230677662
2026-09-06,Transport,155.32234557876404
2026-09-07,Food,155.11364846667448
2026-09-08,Transport,39.463872830977564
2026-09-09,Food,161.48441750951474
2026-09-10,Household,107.80682758725497
2026-09-11,Clothing,123.46484823392778
2026-09-12,Transport,87.22981617922682
2026-09-13,Clothing,76.93653725475946
2026-09-14,Entertainment,59.83295480305642
2026-09-15,Food,138.81770256558318
2026-09-16,Clothing,54.6619418325264
2026-09-17,Entertainment,42.70157436735616
2026-09-18,Household,76.0187458182569
2026-09-19,Food,138.0038406560192
2026-09-20,Food,70.0185206847961
2026-09-21,Clothing,138.4685713743055
2026-09-22,Food,188.8572611451947
2026-09-23,Transport,132.46945633412952
2026-09-24,Household,192.9520540310913
2026-09-25,Clothing,112.6451144631551
2026-09-26,Food,34.93655017607669
2026-09-27,Entertainment,194.03313802886854
2026-09-28,Transport,136.46221374313754
2026-09-29,Household,30.0895154873484
2026-09-30,Food,11.22662505989939
2026-10-01,Household,179.96521795241563
2026-10-02,Transport,124.06699360450742
2026-10-03,Household,111.34545619630467
2026-10-04,Clothing,107.8445859860736
2026-10-05,Clothing,138.83695598945016
2026-10-06,Entertainment,105.96638900169197
2026-10-07,Food,59.04173790284224
2026-10-08,Entertainment,76.83490034963471
2026-10-09,Entertainment,152.7876215756517
2026-10-10,Clothing,90.76556367859455
2026-10-11,Clothing,126.24427818873674
2026-10-12,Household,194.3413084125983
2026-10-13,Household,43.525781212005676
2026-10-14,Entertainment,58.213568338241146
2026-10-15,Food,27.970929373353297
2026-10-16,Household,50.09869497732704
2026-10-17,Food,146.3832269807997
2026-10-18,Transport,133.2954560354167
2026-10-19,Transport,123.98388074129699
2026-10-20,Transport,67.88145013831249
2026-10-21,Food,110.73618579246403
2026-10-22,Entertainment,71.63908333923825
2026-10-23,Entertainment,43.26843002052852
2026-10-24,Transport,128.66165190379786
2026-10-25,Household,59.326459773035126
2026-10-26,Household,31.84276840726137
2026-10-27,Household,44.16792076951103
2026-10-28,Entertainment,106.3194246079292
2026-10-29,Entertainment,170.07708355725467
2026-10-30,Household,82.2942746139159
2026-10-31,Household,95.51165453688617
2026-11-01,Food,118.05681228342158
2026-11-02,Clothing,105.5616578447939
2026-11-03,Transport,193.5837730105952
2026-11-04,Household,179.30195605114903
2026-11-05,Food,186.93860643229272
2026-11-06,Entertainment,26.54645665351887
2026-11-07,Transport,175.7101931856978
2026-11-08,Clothing,57.65229169982177
2026-11-09,Household,47.7928122520764
2026-11-10,Food,69.04297190106588
2026-11-11,Food,96.78589312498819
2026-11-12,Clothing,158.85487103313244
2026-11-13,Clothing,168.37278294279088
2026-11-14,Clothing,178.21011034340577
2026-11-15,Entertainment,196.74443851524595
2026-11-16,Entertainment,105.6050165250078
2026-11-17,Household,49.254799301129104
2026-11-18,Transport,100.71599856236078
2026-11-19,Food,82.54094465491907
2026-11-20,Entertainment,184.09937990203804
2026-11-21,Entertainment,188.1788968653404
2026-11-22,Clothing,38.03034037752539
2026-11-23,Entertainment,93.50997673433619
2026-11-24,Transport,33.95363252936633
2026-11-25,Entertainment,112.45518063589402
2026-11-26,Food,72.07391033241
2026-11-27,Clothing,196.06524679168848
2026-11-28,Household,166.80919984362401
2026-11-29,Transport,95.3152246042179
2026-11-30,Food,159.74621906205851
2026-12-01,Clothing,18.93271761243865
2026-12-02,Transport,185.13575594138456
2026-12-03,Transport,165.26414743767788
2026-12-04,Household,125.43740024827763
2026-12-05,Clothing,185.49734281839318
2026-12-06,Transport,99.76292123659326
2026-12-07,Food,69.26072163800544
2026-12-08,Food,37.012940136108654
2026-12-09,Clothing,165.42981135596034
2026-12-10,Transport,102.84307251435766
2026-12-11,Entertainment,56.24074420231246
2026-12-12,Food,83.09499836363594
2026-12-13,Food,45.40011840106568
2026-12-14,Transport,68.38319685978817
2026-12-15,Food,14.086830582347496
2026-12-16,Food,10.850005817972333
2026-12-17,Transport,105.04645082022796
2026-12-18,Entertainment,119.18938274705926
2026-12-19,Transport,96.5364366626127
2026-12-20,Household,174.63045443758318
2026-12-21,Clothing,54.83514578760471
2026-12-22,Food,15.672134728891688
2026-12-23,Transport,152.88899923561186
2026-12-24,Household,50.80380308821556
2026-12-25,Transport,49.108617479528895
2026-12-26,Clothing,156.80440262369163
2026-12-27,Food,168.03299658062497
2026-12-28,Clothing,163.96039861977275
2026-12-29,Food,24.693939432556554
2026-12-30,Entertainment,74.12279539269976
2026-12-31,Food,50.89119404843902
2027-01-01,Household,178.7057439405828
2027-01-02,Entertainment,46.33180170218691
2027-01-03,Household,90.92066238524124
2027-01-04,Transport,138.75542744534826
2027-01-05,Transport,185.0595274186458
2027-01-06,Entertainment,55.73570247236221
2027-01-07,Entertainment,23.68199840678377
2027-01-08,Entertainment,151.81899412951577
2027-01-09,Transport,190.4576076401426
2027-01-10,Entertainment,50.246920309685045
2027-01-11,Entertainment,149.30056521563347
2027-01-12,Transport,35.991221040293325
2027-01-13,Clothing,115.96603884234447
2027-01-14,Entertainment,159.64870843076878
2027-01-15,Transport,48.766177911999314
2027-01-16,Food,14.156712601886017
2027-01-17,Household,37.64888201196732
2027-01-18,Food,58.47544424464121
2027-01-19,Food,67.41475062483295
2027-01-20,Clothing,144.72670967732697
2027-01-21,Entertainment,148.84752969056504
2027-01-22,Clothing,33.89622177061673
2027-01-23,Entertainment,62.519232469226154
2027-01-24,Entertainment,169.36051970737958
2027-01-25,Household,125.61287615062909
2027-01-26,Entertainment,60.46413259406961
2027-01-27,Transport,132.6633017075419
2027-01-28,Food,106.63964831217989
2027-01-29,Food,119.98968931404873
2027-01-30,Entertainment,65.68750082857736
2027-01-31,Food,15.050529091589791
2027-02-01,Transport,41.084878234969224
2027-02-02,Transport,99.19280930123465
2027-02-03,Food,184.86240408964906
2027-02-04,Food,94.54798404641544
2027-02-05,Entertainment,121.80417794112049
2027-02-06,Transport,180.95012776281484
2027-02-07,Household,33.75937984619799
2027-02-08,Entertainment,45.626650525016316
2027-02-09,Clothing,29.12365605630115
2027-02-10,Household,145.34207252667298
2027-02-11,Food,85.80215461148147
2027-02-12,Entertainment,70.32223043974264
2027-02-13,Entertainment,143.68339304767096
2027-02-14,Food,195.33007858325485
2027-02-15,Entertainment,151.3995963513513
2027-02-16,Entertainment,118.2319808382772
2027-02-17,Transport,76.82386846987514
2027-02-18,Entertainment,197.6269698338369
2027-02-19,Food,96.69643982712557
2027-02-20,Household,39.395488675874645
2027-02-21,Food,181.91192253006187
2027-02-22,Household,28.185308806700995
2027-02-23,Transport,40.62950906045517
2027-02-24,Entertainment,159.2950255028077
2027-02-25,Clothing,194.77135601989644
2027-02-26,Household,114.56753398126013
2027-02-27,Clothing,117.1682815213409
2027-02-28,Transport,57.23025836143602
2027-03-01,Transport,134.41709909182433
2027-03-02,Clothing,139.73726942523857
2027-03-03,Entertainment,50.01456640861228
2027-03-04,Entertainment,152.36567151742693
2027-03-05,Entertainment,38.56565426493532
2027-03-06,Household,197.1646427930426
2027-03-07,Transport,180.1515674475889
2027-03-08,Food,77.88669750483331
2027-03-09,Clothing,33.87970455916059
2027-03-10,Clothing,192.14650603517245
2027-03-11,Clothing,92.68471478046294
2027-03-12,Household,153.14295914894095
2027-03-13,Clothing,163.9774931460998
2027-03-14,Transport,185.09567372435876
2027-03-15,Transport,58.44056856984437
2027-03-16,Household,16.135313321384643
2027-03-17,Household,39.71199138142859
2027-03-18,Household,143.83133730136927
2027-03-19,Clothing,37.127610402125434
2027-03-20,Household,49.74845857783557
2027-03-21,Food,37.16361414584554
2027-03-22,Household,74.35747346804123
2027-03-23,Clothing,171.25813785747144
2027-03-24,Transport,96.95846402539411
2027-03-25,Entertainment,124.00237659472477
2027-03-26,Food,35.33091667551691
2027-03-27,Transport,130.65667286614192
2027-03-28,Household,193.34674456884932
2027-03-29,Transport,116.0396073798443
2027-03-30,Household,31.939937232140064
2027-03-31,Transport,170.84982526398258
2027-04-01,Entertainment,48.45812141362672
2027-04-02,Household,189.1123923641749
2027-04-03,Household,162.6442320664435
2027-04-04,Entertainment,99.26966925122831
2027-04-05,Entertainment,131.14253102115427
2027-04-06,Food,108.83618653940907
2027-04-07,Food,174.2357840454048
2027-04-08,Entertainment,75.51634712045508
2027-04-09,Entertainment,190.6080604487601
2027-04-10,Transport,10.788597704569803
2027-04-11,Transport,61.28108928201749
2027-04-12,Clothing,11.939619688949696
2027-04-13,Entertainment,143.21513764545395
2027-04-14,Food,144.73654713487926
2027-04-15,Entertainment,162.26650959886734
2027-04-16,Clothing,167.15702368025129
2027-04-17,Clothing,166.44770093075104
2027-04-18,Household,36.341575843878125
2027-04-19,Transport,27.077243552610557
2027-04-20,Food,41.743472830672204
2027-04-21,Clothing,31.25909288418788
2027-04-22,Clothing,49.34778603760888
2027-04-23,Entertainment,70.78054220158194
2027-04-24,Entertainment,182.67321394663927
2027-04-25,Clothing,101.70538621590136
2027-04-26,Transport,110.69007518831884
2027-04-27,Entertainment,148.13061815619795
2027-04-28,Entertainment,140.92272551441843
2027-04-29,Household,17.960002618699065
2027-04-30,Entertainment,143.78595724871658
2027-05-01,Food,198.25612679554104
2027-05-02,Household,57.20129109062755
2027-05-03,Entertainment,118.81879223912803
2027-05-04,Food,23.728807323163466
2027-05-05,Transport,43.64952714657612
2027-05-06,Household,87.3872233177069
2027-05-07,Entertainment,90.67386625704412
2027-05-08,Transport,167.9316276355457
2027-05-09,Food,135.35990899224686
2027-05-10,Household,117.12465755914843
2027-05-11,Transport,12.868842801702316
2027-05-12,Transport,15.46366707035748
2027-05-13,Transport,105.62168485819362
2027-05-14,Clothing,100.74207717977447
2027-05-15,Transport,63.55972069238641
2027-05-16,Transport,129.88826438593233
2027-05-17,Food,36.11285440435636
2027-05-18,Household,33.42230479131185
2027-05-19,Transport,72.09255581193666
2027-05-20,Household,61.115814158844906
2027-05-21,Clothing,78.95019803077956
2027-05-22,Transport,136.58315252818224
2027-05-23,Household,163.0081793434686
2027-05-24,Transport,74.47579595824152
2027-05-25,Transport,188.3481772243376
2027-05-26,Food,144.32589988705314
2027-05-27,Household,12.709043521106727
2027-05-28,Clothing,134.6695670999589
2027-05-29,Entertainment,141.2898159886256
2027-05-30,Household,86.78471977270239
2027-05-31,Food,78.58506016214336
2027-06-01,Entertainment,135.0902496117349
2027-06-02,Transport,106.06822563061755
2027-06-03,Transport,183.67376986309839
2027-06-04,Entertainment,166.56516255267493
2027-06-05,Household,115.16514999119318
2027-06-06,Clothing,185.15117090131244
2027-06-07,Entertainment,25.558539481421093
2027-06-08,Transport,35.941414142706535
2027-06-09,Food,185.98096446001975
2027-06-10,Clothing,92.63168679477336
2027-06-11,Food,191.43775793876827
2027-06-12,Entertainment,104.62043621920148
2027-06-13,Entertainment,71.27226468979914
2027-06-14,Entertainment,20.550652969247523
2027-06-15,Clothing,195.09804017283273
2027-06-16,Transport,189.83872992823598
2027-06-17,Entertainment,58.47971517178859
2027-06-18,Food,132.16141764613616
2027-06-19,Clothing,119.33822728077376
2027-06-20,Food,24.22715449264873
2027-06-21,Clothing,114.36803742164082
2027-06-22,Clothing,124.77236639820441
2027-06-23,Food,86.15005751658113
2027-06-24,Transport,143.75664185874336
2027-06-25,Household,77.189752678982
2027-06-26,Entertainment,49.915417068555605
2027-06-27,Clothing,77.84430572426243
2027-06-28,Entertainment,83.54098864046587
2027-06-29,Food,51.45162498239627
2027-06-30,Household,27.753675143742605
2027-07-01,Entertainment,104.02122689132388
2027-07-02,Transport,184.7611324059085
2027-07-03,Entertainment,158.76152632305076
2027-07-04,Food,94.60016176512853
2027-07-05,Transport,55.18921024955758
2027-07-06,Clothing,31.664315964318373
2027-07-07,Clothing,56.09611188666944
2027-07-08,Clothing,187.95451286649165
2027-07-09,Food,91.27138063862994
2027-07-10,Household,198.5925414066503
2027-07-11,Household,73.97768068723695
2027-07-12,Entertainment,33.586565416705746
2027-07-13,Transport,147.36767447722326
2027-07-14,Food,37.93378455477759
2027-07-15,Food,101.46253704565387
2027-07-16,Household,176.84128881319702
2027-07-17,Food,101.95813937647551
2027-07-18,Food,158.32071686484224
2027-07-19,Food,160.27564557092094
2027-07-20,Food,53.93355796074106
2027-07-21,Transport,115.3328901913248
2027-07-22,Household,144.5898947678223
2027-07-23,Entertainment,160.73643481478388
2027-07-24,Transport,168.0887173429451
2027-07-25,Transport,112.77293332738383
2027-07-26,Food,72.56961917361573
2027-07-27,Household,116.53467064212036
2027-07-28,Entertainment,153.89007328688555
2027-07-29,Food,110.61510571629502
2027-07-30,Entertainment,19.976976845881868
2027-07-31,Transport,50.90340231668618
2027-08-01,Clothing,97.83443527901336
2027-08-02,Transport,56.91281085569271
2027-08-03,Transport,52.98045283858364
2027-08-04,Food,141.89603734198397
2027-08-05,Entertainment,152.33446663706084
2027-08-06,Food,93.41219036976044
2027-08-07,Household,136.27792605612814
2027-08-08,Transport,143.02420163955227
2027-08-09,Clothing,187.6787575398159
2027-08-10,Household,11.278584959840323
2027-08-11,Food,24.583601711472625
2027-08-12,Household,159.33171688691382
2027-08-13,Clothing,155.9914744636761
2027-08-14,Transport,108.5247425127715
2027-08-15,Household,14.857619233428036
2027-08-16,Food,127.55649348351531
2027-08-17,Household,136.27212664424513
2027-08-18,Transport,157.26097716142056
2027-08-19,Household,10.988031190591792
2027-08-20,Entertainment,47.27767761218117
2027-08-21,Clothing,20.652635134349413
2027-08-22,Household,96.33710804499734
2027-08-23,Clothing,159.6151255479837
2027-08-24,Transport,177.8069467531221
2027-08-25,Household,33.16205554603544
2027-08-26,Transport,195.30182448855805
2027-08-27,Food,195.5205653442693
2027-08-28,Clothing,99.45186797037259
2027-08-29,Transport,21.63091536908796
2027-08-30,Entertainment,14.15117534957242
2027-08-31,Household,24.760231656139986
2027-09-01,Entertainment,159.83583037571717
2027-09-02,Transport,66.29583655359393
2027-09-03,Clothing,85.92078960883381
2027-09-04,Household,93.50992535505664
2027-09-05,Household,81.67150758956673
2027-09-06,Entertainment,94.04901179041416
2027-09-07,Entertainment,165.05996039883655
2027-09-08,Clothing,161.1310729889724
2027-09-09,Entertainment,67.06086520772196
2027-09-10,Food,188.4933567191628
2027-09-11,Entertainment,180.65239685651355
2027-09-12,Food,36.84136112407542
2027-09-13,Household,148.93935230266104
2027-09-14,Clothing,154.42099024503932
2027-09-15,Entertainment,36.26618412506505
2027-09-16,Entertainment,187.61837560422964
2027-09-17,Entertainment,145.80422046776638
2027-09-18,Clothing,21.203778438357986
2027-09-19,Entertainment,165.98140809677693
2027-09-20,Household,144.03472251639732
2027-09-21,Food,128.21786929708384
2027-09-22,Transport,22.41835935211928
2027-09-23,Food,21.962678821023793
2027-09-24,Food,154.24627185919454
2027-09-25,Food,61.20450981993551
2027-09-26,Transport,26.896762434430165
2027-09-27,Transport,44.66247983594831
2027-09-28,Food,151.8673184321261
2027-09-29,Household,101.33557455235753
2027-09-30,Clothing,128.40149159537964
2027-10-01,Household,158.8574595206034
2027-10-02,Entertainment,151.09226037875544
2027-10-03,Food,38.65208587747994
2027-10-04,Entertainment,124.51284444063798
2027-10-05,Entertainment,148.64507433545808
2027-10-06,Entertainment,101.937784970157
2027-10-07,Entertainment,66.70883803279233
2027-10-08,Clothing,106.80805741614222
2027-10-09,Entertainment,30.89924677053112
2027-10-10,Household,57.04893789394456
2027-10-11,Household,74.69651186440394
2027-10-12,Household,151.53392617610604
2027-10-13,Transport,174.75287663339446
2027-10-14,Clothing,153.94709060392947
2027-10-15,Entertainment,168.80477217160106
2027-10-16,Transport,122.06932642291345
2027-10-17,Household,198.85351275245534
2027-10-18,Transport,62.6440349831421
2027-10-19,Household,148.45231903654548
2027-10-20,Household,80.90047426660912
2027-10-21,Household,16.28530265823249
2027-10-22,Household,126.68022644173274
2027-10-23,Transport,135.77304927740144
2027-10-24,Entertainment,174.25043090293576
2027-10-25,Household,32.11039565635758
2027-10-26,Clothing,127.3931210468375
2027-10-27,Entertainment,137.07156143620537
2027-10-28,Household,174.62551598452166
2027-10-29,Clothing,87.69846591017757
2027-10-30,Household,29.310173140139522
2027-10-31,Entertainment,113.5505242358983
2027-11-01,Transport,68.28933092365354
2027-11-02,Household,178.84492063676828
2027-11-03,Household,134.34546690387822
2027-11-04,Entertainment,160.35881729488807
2027-11-05,Household,73.41724006065789
2027-11-06,Entertainment,181.14297116897322
2027-11-07,Food,95.07523589284932
2027-11-08,Clothing,186.08216718001754
2027-11-09,Food,88.47690336289503
2027-11-10,Entertainment,121.27192653173361
2027-11-11,Entertainment,25.41483489028896
2027-11-12,Household,125.7962127838943
2027-11-13,Food,145.63330855393647
2027-11-14,Food,91.57387302788945
2027-11-15,Food,25.91980787116132
2027-11-16,Entertainment,46.0339337583955
2027-11-17,Entertainment,162.81539954305057
2027-11-18,Entertainment,57.795483005889764
2027-11-19,Food,25.6167977977611
2027-11-20,Entertainment,12.781691670775128
2027-11-21,Household,30.944198572221495
2027-11-22,Entertainment,74.02003100660947
2027-11-23,Household,106.00657226698524
2027-11-24,Food,142.03760277230847
2027-11-25,Clothing,117.56705357637014
2027-11-26,Transport,22.37246874540609
2027-11-27,Entertainment,146.42806821022242
2027-11-28,Transport,159.7240218879314
2027-11-29,Transport,142.8882775026871
2027-11-30,Household,93.89481565560239
2027-12-01,Food,96.29219346609904
2027-12-02,Food,188.46969573411744
2027-12-03,Transport,58.00669618280877
2027-12-04,Food,179.35917454559288
2027-12-05,Transport,19.0386813739078
2027-12-06,Food,54.79760429635473
2027-12-07,Clothing,157.7676780203595
2027-12-08,Household,96.22726669128735
2027-12-09,Entertainment,172.98024335543556
2027-12-10,Household,38.46791822521968
2027-12-11,Entertainment,140.26470735204836
2027-12-12,Entertainment,179.56779012466367
2027-12-13,Entertainment,107.16377726807485
2027-12-14,Clothing,173.33140584618153
2027-12-15,Food,178.3130488175392
2027-12-16,Clothing,103.5994212736331
2027-12-17,Entertainment,133.70790641739575
2027-12-18,Transport,56.363828910683964
2027-12-19,Clothing,59.34593705985036
2027-12-20,Entertainment,77.10968130648281
2027-12-21,Clothing,92.48376271146628
2027-12-22,Clothing,117.30435491410918
2027-12-23,Entertainment,117.6161858342555
2027-12-24,Entertainment,67.7886420348908
2027-12-25,Household,89.99854955836511
2027-12-26,Entertainment,94.46426394871901
2027-12-27,Clothing,179.95769888231158
2027-12-28,Clothing,175.092261044066
2027-12-29,Clothing,41.517397940567804
2027-12-30,Household,20.321331453190727
2027-12-31,Food,99.61912210959831
2028-01-01,Transport,89.19526038150032
2028-01-02,Food,62.51117111366052
2028-01-03,Household,24.522838069700448
2028-01-04,Food,154.04761912047155
2028-01-05,Transport,96.97435228303029
2028-01-06,Household,188.6663497276389
2028-01-07,Clothing,97.0466485568341
2028-01-08,Household,29.978691171137847
2028-01-09,Food,62.72969705542355
2028-01-10,Food,146.39151810868591
2028-01-11,Food,61.023149437376865
2028-01-12,Transport,82.4438621298744
2028-01-13,Household,91.34046821938946
2028-01-14,Clothing,106.80518969537354
2028-01-15,Entertainment,156.07101184901254
2028-01-16,Household,137.73472311030645
2028-01-17,Transport,62.21926962907336
2028-01-18,Household,61.66977221295391
2028-01-19,Entertainment,142.92970711279747
2028-01-20,Entertainment,41.0902260568625
2028-01-21,Household,81.30924238016978
2028-01-22,Transport,30.08493723205226
2028-01-23,Household,26.766522360970338
2028-01-24,Food,76.40847229467911
2028-01-25,Entertainment,193.21238174307345
2028-01-26,Household,145.8547473414409
2028-01-27,Household,51.91494291291323
2028-01-28,Clothing,127.5409659650392
2028-01-29,Transport,146.69652410495473
2028-01-30,Household,90.14843426155188
2028-01-31,Entertainment,20.99225445023304
2028-02-01,Household,146.51086031022396
2028-02-02,Entertainment,134.44701040216967
2028-02-03,Food,74.93625392292326
2028-02-04,Household,184.62476941273374
2028-02-05,Household,57.27665748667644
2028-02-06,Household,196.36977360426698
2028-02-07,Household,199.7649070159932
2028-02-08,Food,76.96545734746034
2028-02-09,Food,37.58402816078829
2028-02-10,Clothing,145.9075012842783
2028-02-11,Household,103.5421339719218
2028-02-12,Entertainment,124.8065545600784
2028-02-13,Food,146.76209856545216
2028-02-14,Household,64.08273291526001
2028-02-15,Household,126.62107793307914
2028-02-16,Entertainment,187.87509358355481
2028-02-17,Food,102.42119003263431
2028-02-18,Entertainment,134.61621071812093
2028-02-19,Household,123.72750299099155
2028-02-20,Clothing,110.33103705866861
2028-02-21,Transport,174.1497633083999
2028-02-22,Transport,51.173311996792926
2028-02-23,Transport,191.4355721089259
2028-02-24,Clothing,193.5239069326834
2028-02-25,Food,36.519270000645164
2028-02-26,Food,40.254040473751175
2028-02-27,Entertainment,184.29667609905212
2028-02-28,Food,84.80492160295131
2028-02-29,Entertainment,127.68350263201187
2028-03-01,Entertainment,169.16117343540674
2028-03-02,Clothing,158.51808621289385
2028-03-03,Household,85.4190744676978
2028-03-04,Household,100.62812273180464
2028-03-05,Transport,43.254733513681586
2028-03-06,Entertainment,115.31310317537458
2028-03-07,Clothing,89.8337657075422
2028-03-08,Food,174.25332801791365
2028-03-09,Household,122.22877395472943
2028-03-10,Food,25.48551339897591
2028-03-11,Clothing,160.3499977519376
2028-03-12,Entertainment,169.45090645742852
2028-03-13,Food,72.14845741958501
2028-03-14,Clothing,178.5415020126614
2028-03-15,Household,53.45103406174114
2028-03-16,Household,23.963052108933304
2028-03-17,Transport,30.77232125251804
2028-03-18,Household,13.2171676645174
2028-03-19,Food,55.09728622788447
2028-03-20,Transport,164.46815595670844
2028-03-21,Transport,18.621041121873237
2028-03-22,Entertainment,150.4349343994863
2028-03-23,Household,39.707304501712194
2028-03-24,Clothing,69.59785301738904
2028-03-25,Food,34.0776478820775
2028-03-26,Entertainment,186.81997955273326
2028-03-27,Clothing,148.4393553998726
2028-03-28,Transport,14.659627742287356
2028-03-29,Food,133.48903638795605
2028-03-30,Entertainment,110.36043547159304
2028-03-31,Household,113.4981837185484
2028-04-01,Food,69.87117044003887
2028-04-02,Food,61.28592610015464
2028-04-03,Household,103.57965706888112
2028-04-04,Entertainment,86.65880787748013
2028-04-05,Entertainment,187.21847780618847
2028-04-06,Clothing,86.31826827270397
2028-04-07,Clothing,198.943934368696
2028-04-08,Food,61.796500963782016
2028-04-09,Household,146.48205256978238
2028-04-10,Entertainment,103.71664376611629
2028-04-11,Food,165.84320381235437
2028-04-12,Entertainment,192.72593369087275
2028-04-13,Food,159.35275433304943
2028-04-14,Household,64.92227764625443
2028-04-15,Household,60.34296684748639
2028-04-16,Household,120.86277020978731
2028-04-17,Transport,123.53107130316869
2028-04-18,Household,65.53499203519515
2028-04-19,Clothing,195.05673432678248
2028-04-20,Transport,16.172658670232973
2028-04-21,Entertainment,165.18995874547176
2028-04-22,Transport,131.32865306223647
2028-04-23,Food,19.284565549713193
2028-04-24,Clothing,198.27249493904282
2028-04-25,Clothing,111.5202652599129
2028-04-26,Entertainment,91.48564678847298
2028-04-27,Household,112.24127670148091
2028-04-28,Transport,88.15739537973258
2028-04-29,Food,114.87282778209881
2028-04-30,Food,46.47189111986681
2028-05-01,Food,63.88735554231138
2028-05-02,Clothing,130.50921836181473
2028-05-03,Food,191.33863058433948
2028-05-04,Transport,30.07678620672819
2028-05-05,Clothing,176.0857658559511
2028-05-06,Clothing,108.99281757972524
2028-05-07,Food,43.28243822533558
2028-05-08,Household,197.5051061155726
2028-05-09,Household,116.7125230974944
2028-05-10,Household,77.8500833890974
2028-05-11,Transport,188.35561096847138
2028-05-12,Clothing,129.35284014553616
2028-05-13,Clothing,36.89905558527498
2028-05-14,Clothing,188.95032134117795
2028-05-15,Transport,174.54866334847918
2028-05-16,Clothing,40.703213313335326
2028-05-17,Clothing,184.8215538203946
2028-05-18,Entertainment,191.30460485812517
2028-05-19,Entertainment,48.19432482371503
2028-05-20,Clothing,104.40172871503192
2028-05-21,Entertainment,178.6354561814543
2028-05-22,Transport,103.78650774501268
2028-05-23,Clothing,37.30472586929187
2028-05-24,Household,25.860714583820577
2028-05-25,Food,125.93991688835608
2028-05-26,Clothing,69.33146947206706
2028-05-27,Entertainment,54.07175965989948
2028-05-28,Transport,195.39969504088722
2028-05-29,Entertainment,68.94786511251567
2028-05-30,Entertainment,64.05181508373578
2028-05-31,Household,37.70123160309733
2028-06-01,Clothing,72.2073364118437
2028-06-02,Clothing,197.99953440884786
2028-06-03,Household,185.6770470828933
2028-06-04,Clothing,69.86664750960134
2028-06-05,Entertainment,95.95674886789806
2028-06-06,Transport,144.41220350974905
2028-06-07,Clothing,165.6872860954647
2028-06-08,Food,109.95013553704754
2028-06-09,Household,110.18001312072167
2028-06-10,Transport,47.473695264206455
2028-06-11,Entertainment,106.88303652662728
2028-06-12,Food,42.774772031878385
2028-06-13,Food,31.896998478540517
2028-06-14,Transport,172.30065922366458
2028-06-15,Entertainment,180.1477567634474
2028-06-16,Clothing,67.28639093946745
2028-06-17,Food,162.50495251919102
2028-06-18,Clothing,85.71701973107497
2028-06-19,Clothing,199.8709063413905
2028-06-20,Food,10.816899831918171
2028-06-21,Transport,16.92035680067376
2028-06-22,Transport,20.916547747624456
2028-06-23,Entertainment,155.77994495519283
2028-06-24,Entertainment,17.99629828054821
2028-06-25,Clothing,174.37411533636765
2028-06-26,Entertainment,129.9762176631473
2028-06-27,Food,144.82814240832911
2028-06-28,Clothing,18.54507740651595
2028-06-29,Clothing,46.42744650378933
2028-06-30,Transport,127.3777430916918
2028-07-01,Clothing,147.1874631810782
2028-07-02,Food,72.70041008461484
2028-07-03,Food,80.57432179522623
2028-07-04,Food,118.60053064251974
2028-07-05,Clothing,53.74645096957334
2028-07-06,Clothing,184.30894643526315
2028-07-07,Entertainment,80.66826628503411
2028-07-08,Food,139.3887074977164
2028-07-09,Food,166.91111326448535
2028-07-10,Entertainment,37.47215291067755
2028-07-11,Food,148.77300404755667
2028-07-12,Food,59.758113525646934
2028-07-13,Food,33.979465585375834
2028-07-14,Household,50.90956200575675
2028-07-15,Food,28.67273572434615
2028-07-16,Entertainment,31.380411733623824
2028-07-17,Entertainment,31.221787961985108
2028-07-18,Transport,147.9216435160198
2028-07-19,Entertainment,154.45693749443183
2028-07-20,Entertainment,14.53275929607177
2028-07-21,Clothing,101.05080424289918
2028-07-22,Entertainment,86.29506004544372
2028-07-23,Household,36.74244431934047
2028-07-24,Entertainment,112.86710785554641
2028-07-25,Household,145.14101467137056
2028-07-26,Entertainment,191.3933082155318
2028-07-27,Food,168.37712311287152
2028-07-28,Entertainment,42.98969577402522
2028-07-29,Transport,199.11525988367066
2028-07-30,Clothing,30.69118139882282
2028-07-31,Food,120.24721446135767
2028-08-01,Clothing,45.975315694201456
2028-08-02,Entertainment,96.3956902828005
2028-08-03,Household,17.37690375119255
2028-08-04,Transport,108.27884457299892
2028-08-05,Clothing,21.76354608818353
2028-08-06,Household,155.2288077766931
2028-08-07,Transport,190.58382989507376
2028-08-08,Transport,149.96309606092862
2028-08-09,Clothing,158.78065527811927
2028-08-10,Transport,140.11357512980877
2028-08-11,Entertainment,157.68599425711565
2028-08-12,Entertainment,75.56850308902702
2028-08-13,Entertainment,122.26570285978474
2028-08-14,Transport,126.42565594997905
2028-08-15,Entertainment,74.33275681169657
2028-08-16,Entertainment,54.17479585036404
2028-08-17,Transport,181.86577558357138
2028-08-18,Clothing,81.79260862672687
2028-08-19,Food,159.0359835504652
2028-08-20,Entertainment,150.9846744252614
2028-08-21,Entertainment,177.56750575979
2028-08-22,Entertainment,80.66428451725744
2028-08-23,Food,149.15293740786277
2028-08-24,Transport,87.87862804821376
2028-08-25,Entertainment,143.7941999371455
2028-08-26,Food,69.56587261238965
2028-08-27,Food,199.25813440618126
2028-08-28,Transport,105.1197646287048
2028-08-29,Food,136.0712955007295
